Customer ID,Recency,Frequency,Monetary,Maximum,Minimum,Median,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level
15506,17,114,1060.7699999999995,39.599999999999994,0.29,5.425,4,4,3,443,11.0,Can't Loose Them
15509,16,29,166.50999999999996,15.9,0.42,5.04,4,2,1,421,7.0,Loyal
15512,26,25,210.57999999999998,39.0,0.95,4.25,3,2,1,321,6.0,Potential
15513,1,261,12744.369999999995,295.0,-130.8,30.0,4,4,4,444,12.0,Can't Loose Them
15514,15,162,2459.0899999999997,155.51999999999998,0.42,8.55,4,4,4,444,12.0,Can't Loose Them
15515,23,7,171.80999999999997,60.0,10.2,17.700000000000003,3,1,1,311,5.0,Promising
15518,15,244,2191.8899999999985,59.400000000000006,-45.0,6.6,4,4,4,444,12.0,Can't Loose Them
15519,19,37,344.60999999999996,81.36,1.25,3.75,3,2,2,322,7.0,Loyal
15521,36,223,4099.79,140.25,-3.9,13.52,3,4,4,344,11.0,Can't Loose Them
15523,24,212,16808.030000000002,697.5,-39.8,50.4,3,4,4,344,11.0,Can't Loose Them
15524,242,8,151.4,29.9,12.75,17.0,1,1,1,111,3.0,Require Activation
15525,9,81,469.7799999999997,29.849999999999998,0.29,4.25,4,3,2,432,9.0,Can't Loose Them
15527,30,189,2692.959999999999,102.0,-130.8,14.850000000000001,3,4,4,344,11.0,Can't Loose Them
15529,2,138,1116.72,53.1,1.1,6.25,4,4,3,443,11.0,Can't Loose Them
15530,148,35,311.3699999999999,33.9,0.85,5.9,1,2,2,122,5.0,Promising
15532,12,371,2190.970000000003,47.7,0.42,4.25,4,4,4,444,12.0,Can't Loose Them
15534,361,8,162.25,35.400000000000006,7.95,18.15,1,1,1,111,3.0,Require Activation
15535,1,61,525.9199999999998,38.25,-12.75,7.95,4,3,2,432,9.0,Can't Loose Them
15536,45,16,259.09000000000003,30.599999999999998,5.04,14.925,3,1,1,311,5.0,Promising
15538,173,33,3027.15,1019.9999999999999,-125.0,-2.55,1,2,4,124,7.0,Loyal
15540,11,16,247.38,30.0,5.04,17.55,4,1,1,411,6.0,Potential
15542,148,254,895.9000000000009,29.9,-14.75,2.95,1,4,3,143,8.0,Champions
15543,95,30,114.98000000000003,25.5,0.29,2.875,2,2,1,221,5.0,Promising
15544,8,302,4591.609999999998,60.0,-14.850000000000001,13.52,4,4,4,444,12.0,Can't Loose Them
15545,7,31,135.32999999999998,23.25,0.55,2.55,4,2,1,421,7.0,Loyal
15546,242,18,539.5499999999998,130.8,-130.8,43.6,1,1,2,112,4.0,Needs Attention
15547,12,658,5186.049999999988,130.8,-10.95,5.1,4,4,4,444,12.0,Can't Loose Them
15548,231,23,158.08999999999997,50.849999999999994,1.65,3.75,1,2,1,121,4.0,Needs Attention
15549,57,47,652.7,51.0,1.1400000000000001,10.65,2,3,2,232,7.0,Loyal
15550,14,182,1419.97,209.70000000000002,-209.70000000000002,4.2,4,4,3,443,11.0,Can't Loose Them
15551,30,124,1223.2200000000005,39.8,-27.0,7.5,3,4,3,343,10.0,Can't Loose Them
15552,259,13,162.39999999999998,31.200000000000003,0.95,8.850000000000001,1,1,1,111,3.0,Require Activation
15555,1,807,6985.88,132.5,-40.8,5.04,4,4,4,444,12.0,Can't Loose Them
15558,275,26,143.32999999999996,70.80000000000001,-70.80000000000001,5.025,1,2,1,121,4.0,Needs Attention
15559,204,62,1109.3999999999996,30.599999999999998,7.800000000000001,17.0,1,3,3,133,7.0,Loyal
15560,33,10,153.51999999999998,19.799999999999997,10.2,15.0,3,1,1,311,5.0,Promising
15561,19,65,1133.7999999999997,79.19999999999999,2.5,14.75,3,3,3,333,9.0,Can't Loose Them
15562,60,33,538.8299999999999,153.0,0.21,3.25,2,2,2,222,6.0,Potential
15563,141,147,1461.5199999999986,40.5,-5.04,8.7,1,4,3,143,8.0,Champions
15564,99,4,70.74000000000001,35.7,5.04,15.0,2,1,1,211,4.0,Needs Attention
15566,28,12,227.87,35.400000000000006,8.4,14.75,3,1,1,311,5.0,Promising
15569,26,111,2210.6400000000017,356.40000000000003,0.42,2.95,3,4,4,344,11.0,Can't Loose Them
15570,5,464,5137.019999999997,79.8,-8.5,8.1,4,4,4,444,12.0,Can't Loose Them
15571,22,578,3401.1999999999966,254.4,0.18,3.75,3,4,4,344,11.0,Can't Loose Them
15572,16,141,1515.8100000000004,39.8,0.95,8.5,4,4,3,443,11.0,Can't Loose Them
15573,254,116,599.7300000000001,38.25,0.55,3.25,1,4,2,142,7.0,Loyal
15574,8,206,774.45,57.12,-42.0,2.1,4,4,3,443,11.0,Can't Loose Them
15575,255,3,30.1,14.850000000000001,5.95,9.3,1,1,1,111,3.0,Require Activation
15577,359,21,139.09999999999997,21.9,0.65,3.75,1,2,1,121,4.0,Needs Attention
15579,19,124,918.6500000000005,45.0,-10.5,5.93,3,4,3,343,10.0,Can't Loose Them
15580,12,258,1221.9499999999998,50.849999999999994,-14.850000000000001,3.575,4,4,3,443,11.0,Can't Loose Them
15581,2,610,2367.8100000000018,70.80000000000001,-1588.51,3.9000000000000004,4,4,4,444,12.0,Can't Loose Them
15583,12,46,107.86000000000003,8.5,0.18,1.665,4,3,1,431,8.0,Champions
15584,35,101,552.3900000000001,53.75,0.42,2.95,3,3,2,332,8.0,Champions
15586,227,39,1128.6599999999999,120.96,-10.44,23.4,1,2,3,123,6.0,Potential
15587,28,5,608.4000000000001,244.08,81.36,100.80000000000001,3,1,2,312,6.0,Potential
15588,313,4,579.6,204.0,90.0,142.8,1,1,2,112,4.0,Needs Attention
15590,18,87,1496.6000000000001,45.0,9.899999999999999,16.5,3,3,3,333,9.0,Can't Loose Them
15591,218,7,217.9,61.199999999999996,11.7,17.700000000000003,1,1,1,111,3.0,Require Activation
15595,123,4,357.6,223.20000000000002,30.0,52.199999999999996,2,1,2,212,5.0,Promising
15596,1,103,1680.2500000000005,39.599999999999994,-17.700000000000003,15.299999999999999,4,3,4,434,11.0,Can't Loose Them
15597,211,15,238.8,25.200000000000003,6.6000000000000005,17.85,1,1,1,111,3.0,Require Activation
15598,63,22,307.34,20.4,7.5,13.36,2,2,2,222,6.0,Potential
15599,81,31,488.3199999999999,27.04,10.08,15.0,2,2,2,222,6.0,Potential
15600,64,74,1178.71,70.80000000000001,-12.75,15.0,2,3,3,233,8.0,Champions
15601,8,466,8173.859999999982,88.5,-2.95,15.0,4,4,4,444,12.0,Can't Loose Them
15602,4,87,1892.3400000000004,83.4,-16.5,17.700000000000003,4,3,4,434,11.0,Can't Loose Them
15603,269,3,26.25,20.0,-13.75,20.0,1,1,1,111,3.0,Require Activation
15605,9,45,735.1700000000001,39.95,-3.4,15.0,4,3,3,433,10.0,Can't Loose Them
15606,26,68,2310.83,102.0,5.85,23.4,3,3,4,334,10.0,Can't Loose Them
15607,179,102,1473.81,53.1,-37.800000000000004,15.0,1,3,3,133,7.0,Loyal
15608,51,45,692.3,35.400000000000006,5.04,15.0,3,3,3,333,9.0,Can't Loose Them
15611,10,55,1289.98,102.0,-55.800000000000004,15.299999999999999,4,3,3,433,10.0,Can't Loose Them
15613,246,27,433.7199999999999,60.48,6.72,13.200000000000001,1,2,2,122,5.0,Promising
15614,64,85,3008.8599999999988,165.0,-59.400000000000006,25.200000000000003,2,3,4,234,9.0,Can't Loose Them
15615,26,485,10922.029999999992,122.04,-16.95,17.4,3,4,4,344,11.0,Can't Loose Them
15616,74,13,317.10999999999996,67.5,5.04,19.799999999999997,2,1,2,212,5.0,Promising
15617,32,42,828.5500000000002,59.400000000000006,6.6000000000000005,17.2,3,2,3,323,8.0,Champions
15620,36,32,385.53,23.400000000000002,-1.7,12.8,3,2,2,322,7.0,Loyal
15622,60,248,4093.5499999999984,67.6,-16.95,15.299999999999999,2,4,4,244,10.0,Can't Loose Them
15623,29,89,2136.020000000001,139.2,7.5,20.28,3,3,4,334,10.0,Can't Loose Them
15625,12,109,1698.69,40.8,-2.6,15.0,4,4,4,444,12.0,Can't Loose Them
15626,45,33,373.56999999999994,19.799999999999997,-14.850000000000001,12.600000000000001,3,2,2,322,7.0,Loyal
15627,93,24,566.8999999999999,81.12,2.52,16.5,2,2,2,222,6.0,Potential
15628,2,167,2737.7200000000003,53.1,-17.700000000000003,15.0,4,4,4,444,12.0,Can't Loose Them
15629,86,77,2240.900000000001,81.6,13.5,22.799999999999997,2,3,4,234,9.0,Can't Loose Them
15630,280,20,295.05,23.4,9.899999999999999,14.925,1,2,2,122,5.0,Promising
15631,278,39,596.6700000000001,30.599999999999998,10.08,15.0,1,2,2,122,5.0,Promising
15633,145,185,4173.409999999998,175.2,-65.69999999999999,16.5,1,4,4,144,9.0,Can't Loose Them
15634,19,19,311.1,30.0,7.800000000000001,14.850000000000001,3,2,2,322,7.0,Loyal
15635,31,2,100.35,74.85,25.5,50.175,3,1,1,311,5.0,Promising
15636,73,32,719.8199999999999,53.1,9.899999999999999,20.09,2,2,3,223,7.0,Loyal
15637,49,26,574.2300000000001,103.67999999999999,7.800000000000001,17.325000000000003,3,2,2,322,7.0,Loyal
15638,14,27,2231.1999999999994,212.0,-17.0,69.6,4,2,4,424,10.0,Can't Loose Them
15639,85,47,603.0099999999998,31.9,-17.4,13.5,2,3,2,232,7.0,Loyal
15640,8,289,11402.07,275.4,-19.5,21.0,4,4,4,444,12.0,Can't Loose Them
15641,32,192,3458.349999999997,81.36,5.04,15.299999999999999,3,4,4,344,11.0,Can't Loose Them
15642,365,6,105.78000000000003,23.700000000000003,9.120000000000001,18.240000000000002,1,1,1,111,3.0,Require Activation
15645,38,17,430.5599999999999,81.6,-12.600000000000001,17.700000000000003,3,1,2,312,6.0,Potential
15646,8,50,526.9700000000003,20.16,2.52,10.05,4,3,2,432,9.0,Can't Loose Them
15647,51,11,169.0,25.200000000000003,8.5,15.0,3,1,1,311,5.0,Promising
15649,3,10,1354.35,510.0,10.2,91.5,4,1,3,413,8.0,Champions
15650,151,37,539.0299999999999,25.200000000000003,-14.850000000000001,14.98,1,2,2,122,5.0,Promising
15651,56,28,612.76,68.0,5.04,17.35,2,2,2,222,6.0,Potential
15652,23,84,1074.0999999999997,89.69999999999999,-8.5,5.9,3,3,3,333,9.0,Can't Loose Them
15658,8,77,1311.4400000000005,76.5,-15.0,17.0,4,3,3,433,10.0,Can't Loose Them
15659,22,10,226.04000000000002,63.5,10.2,15.9,3,1,1,311,5.0,Promising
15660,1,71,1212.1299999999999,51.0,5.04,15.299999999999999,4,3,3,433,10.0,Can't Loose Them
15661,15,39,906.1500000000002,102.0,6.6000000000000005,15.0,4,2,3,423,9.0,Can't Loose Them
15662,297,12,283.73,70.80000000000001,9.95,17.85,1,1,1,111,3.0,Require Activation
15664,64,55,853.7199999999998,44.25,-9.68,15.299999999999999,2,3,3,233,8.0,Champions
15665,47,172,1773.1100000000015,60.0,0.42,7.5,3,4,4,344,11.0,Can't Loose Them
15666,108,67,632.94,46.8,0.19,7.5,2,3,2,232,7.0,Loyal
15670,183,8,142.15,59.400000000000006,-10.0,15.149999999999999,1,1,1,111,3.0,Require Activation
15672,361,3,45.300000000000004,17.700000000000003,12.75,14.850000000000001,1,1,1,111,3.0,Require Activation
15673,87,133,3528.82,204.0,-4.95,19.799999999999997,2,4,4,244,10.0,Can't Loose Them
15674,53,239,4473.829999999995,65.69999999999999,-21.9,16.35,2,4,4,244,10.0,Can't Loose Them
15675,40,14,218.35,20.85,8.5,15.9,3,1,1,311,5.0,Promising
15677,57,39,648.4000000000002,47.6,10.2,15.0,2,2,2,222,6.0,Potential
15678,31,85,1541.1899999999996,67.6,0.85,15.0,3,3,3,333,9.0,Can't Loose Them
15680,2,190,3130.799999999999,165.0,-25.4,15.0,4,4,4,444,12.0,Can't Loose Them
15681,15,36,1533.8400000000004,136.0,-29.700000000000003,30.9,4,2,3,423,9.0,Can't Loose Them
15682,235,26,316.98999999999995,22.5,-1.25,12.600000000000001,1,2,2,122,5.0,Promising
15683,109,16,330.79,33.0,10.2,19.799999999999997,2,1,2,212,5.0,Promising
15684,183,14,147.79999999999998,39.8,-9.9,14.850000000000001,1,1,1,111,3.0,Require Activation
15685,86,17,55.98000000000001,17.0,1.25,1.9500000000000002,2,1,1,211,4.0,Needs Attention
15686,56,1,90.0,90.0,90.0,90.0,2,1,1,211,4.0,Needs Attention
15688,54,27,190.57,23.6,0.85,6.35,2,2,1,221,5.0,Promising
15689,253,15,266.93,51.0,6.6000000000000005,17.4,1,1,1,111,3.0,Require Activation
15691,30,13,375.0,102.0,-59.5,33.0,3,1,2,312,6.0,Potential
15693,295,1,37.5,37.5,37.5,37.5,1,1,1,111,3.0,Require Activation
15694,1,84,4142.859999999999,350.4,-76.64999999999999,28.275,4,3,4,434,11.0,Can't Loose Them
15695,233,37,721.0599999999998,76.5,9.95,15.299999999999999,1,2,3,123,6.0,Potential
15696,57,63,1113.0099999999998,66.6,-12.75,17.700000000000003,2,3,3,233,8.0,Champions
15697,325,14,246.75,27.0,10.95,15.149999999999999,1,1,1,111,3.0,Require Activation
15698,260,2,46.2,31.200000000000003,15.0,23.1,1,1,1,111,3.0,Require Activation
15702,112,30,140.39,27.82,0.42,2.25,2,2,1,221,5.0,Promising
15704,129,92,1450.5600000000013,71.4,-70.80000000000001,10.8,2,3,3,233,8.0,Champions
15708,5,111,994.26,30.599999999999998,-11.9,8.5,4,4,3,443,11.0,Can't Loose Them
15709,225,21,194.59999999999997,38.25,0.42,5.85,1,2,1,121,4.0,Needs Attention
15710,53,110,898.8700000000005,46.8,1.1,5.675000000000001,2,4,3,243,9.0,Can't Loose Them
15711,192,25,420.25,34.0,9.899999999999999,15.299999999999999,1,2,2,122,5.0,Promising
15712,15,114,2395.0999999999995,67.5,-4.95,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
15713,2,43,639.24,35.400000000000006,-14.850000000000001,15.0,4,2,2,422,8.0,Champions
15714,89,14,453.92999999999995,99.0,0.65,22.5,2,1,2,212,5.0,Promising
15715,191,38,658.02,34.8,5.8,15.299999999999999,1,2,3,123,6.0,Potential
15716,5,208,1938.0000000000005,81.6,0.42,6.300000000000001,4,4,4,444,12.0,Can't Loose Them
15717,57,17,456.70000000000005,53.1,15.0,25.200000000000003,2,1,2,212,5.0,Promising
15718,176,18,293.78999999999996,30.0,9.899999999999999,14.98,1,1,2,112,4.0,Needs Attention
15719,17,856,5090.399999999985,63.5,-25.5,4.2,4,4,4,444,12.0,Can't Loose Them
15720,186,27,143.19000000000003,12.75,1.25,4.35,1,2,1,121,4.0,Needs Attention
15722,81,125,2938.84,126.0,-12.75,15.299999999999999,2,4,4,244,10.0,Can't Loose Them
15723,47,88,744.5500000000003,60.839999999999996,0.42,4.2,3,3,3,333,9.0,Can't Loose Them
15724,29,8,87.5,19.799999999999997,-2.55,15.149999999999999,3,1,1,311,5.0,Promising
15726,26,23,321.9100000000001,31.8,5.04,15.0,3,2,2,322,7.0,Loyal
15727,23,392,4266.55,295.0,0.42,7.5,3,4,4,344,11.0,Can't Loose Them
15728,15,12,544.6,102.0,15.0,34.400000000000006,4,1,2,412,7.0,Loyal
15729,29,7,92.70000000000002,19.8,-14.850000000000001,17.85,3,1,1,311,5.0,Promising
15730,15,42,599.8000000000001,30.599999999999998,-5.9,15.0,4,2,2,422,8.0,Champions
15731,189,8,125.3,26.4,10.2,15.0,1,1,1,111,3.0,Require Activation
15732,8,93,1343.4000000000005,39.0,-14.850000000000001,15.0,4,3,3,433,10.0,Can't Loose Them
15734,72,17,923.8499999999999,295.0,10.0,19.8,2,1,3,213,6.0,Potential
15735,57,19,327.67999999999995,30.0,10.08,16.95,2,2,2,222,6.0,Potential
15736,66,106,1717.2700000000004,51.0,-76.5,16.9,2,4,4,244,10.0,Can't Loose Them
15738,1,325,8553.349999999999,116.25000000000001,-4.25,19.799999999999997,4,4,4,444,12.0,Can't Loose Them
15741,94,12,208.62,35.400000000000006,12.75,16.0,2,1,1,211,4.0,Needs Attention
15742,255,41,156.86999999999998,16.95,0.65,2.95,1,2,1,121,4.0,Needs Attention
15747,11,128,1586.6200000000003,69.6,-1.95,7.8,4,4,3,443,11.0,Can't Loose Them
15748,85,16,465.45000000000005,396.90000000000003,1.7,3.75,2,1,2,212,5.0,Promising
15750,1,371,4241.320999999995,59.400000000000006,-17.6,9.95,4,4,4,444,12.0,Can't Loose Them
15751,96,134,1318.8400000000004,45.0,-21.95,8.5,2,4,3,243,9.0,Can't Loose Them
15752,8,199,1570.1600000000008,50.400000000000006,0.42,5.1,4,4,3,443,11.0,Can't Loose Them
15754,129,106,2546.1899999999996,106.2,-29.9,17.2,2,4,4,244,10.0,Can't Loose Them
15755,15,233,3618.0699999999943,40.8,-4.949999999999999,15.0,4,4,4,444,12.0,Can't Loose Them
15757,22,148,2225.939999999999,35.7,4.5600000000000005,15.0,3,4,4,344,11.0,Can't Loose Them
15759,84,13,557.94,183.60000000000002,-11.25,29.700000000000003,2,1,2,212,5.0,Promising
15760,266,5,-5795.87,6958.17,-6958.17,-5795.87,1,1,1,111,3.0,Require Activation
15761,78,5,143.05,39.8,15.0,25.5,2,1,1,211,4.0,Needs Attention
15764,70,71,1207.8100000000002,44.94,-7.6499999999999995,15.299999999999999,2,3,3,233,8.0,Champions
15765,302,25,370.6299999999999,23.4,7.800000000000001,13.200000000000001,1,2,2,122,5.0,Promising
15766,80,17,484.6,130.8,-25.5,17.700000000000003,2,1,2,212,5.0,Promising
15767,277,9,-242.7,-14.850000000000001,-71.4,-17.85,1,1,1,111,3.0,Require Activation
15768,112,1213,14977.630000000001,135.84,-1.25,7.95,2,4,4,244,10.0,Can't Loose Them
15769,7,96,32445.66,660.0,-3.39,330.0,4,3,4,434,11.0,Can't Loose Them
15770,248,18,321.45000000000005,19.8,12.75,19.5,1,1,2,112,4.0,Needs Attention
15771,240,28,1006.5400000000002,225.0,11.9,17.85,1,2,3,123,6.0,Potential
15772,54,16,280.88000000000005,34.0,10.08,17.700000000000003,2,1,1,211,4.0,Needs Attention
15773,45,37,138.84,20.4,0.29,2.1,3,2,1,321,6.0,Potential
15774,45,89,1053.3999999999999,47.2,-5.74,10.2,3,3,3,333,9.0,Can't Loose Them
15775,267,2,45.6,27.36,18.240000000000002,22.8,1,1,1,111,3.0,Require Activation
15777,32,19,710.5500000000001,102.0,-4.95,29.700000000000003,3,2,3,323,8.0,Champions
15778,67,17,307.95000000000005,25.5,12.75,17.85,2,1,2,212,5.0,Promising
15779,99,8,124.08,21.8,12.75,14.24,2,1,1,211,4.0,Needs Attention
15782,66,19,1391.71,204.0,-7.65,67.5,2,2,3,223,7.0,Loyal
15784,103,43,848.3299999999998,63.6,5.04,15.299999999999999,2,2,3,223,7.0,Loyal
15785,10,157,3521.5800000000004,187.5,-59.699999999999996,15.8,4,4,4,444,12.0,Can't Loose Them
15786,46,202,3558.649999999998,79.95,-13.919999999999998,15.299999999999999,3,4,4,344,11.0,Can't Loose Them
15788,136,15,215.53000000000003,30.0,-6.300000000000001,15.0,2,1,1,211,4.0,Needs Attention
15789,67,115,1580.7099999999991,31.2,-15.0,15.0,2,4,3,243,9.0,Can't Loose Them
15791,142,104,1937.3499999999997,66.6,-15.0,16.5,1,4,4,144,9.0,Can't Loose Them
15792,35,57,933.8400000000001,30.0,6.72,15.0,3,3,3,333,9.0,Can't Loose Them
15793,14,18,1433.96,232.0,17.4,76.32000000000001,4,1,3,413,8.0,Champions
15794,372,15,777.0,130.8,7.95,35.400000000000006,1,1,3,113,5.0,Promising
15795,66,89,1369.8600000000001,40.56,5.04,14.850000000000001,2,3,3,233,8.0,Champions
15796,10,167,2353.340000000001,61.199999999999996,-29.700000000000003,12.600000000000001,4,4,4,444,12.0,Can't Loose Them
15797,217,4,613.6800000000001,165.0,135.68,156.5,1,1,2,112,4.0,Needs Attention
15798,128,83,1535.3700000000001,40.56,9.9,17.0,2,3,3,233,8.0,Champions
15799,54,57,540.15,59.0,0.55,5.8,2,3,2,232,7.0,Loyal
15800,89,125,543.5000000000002,89.69999999999999,0.29,2.1,2,4,2,242,8.0,Champions
15803,81,43,1513.84,102.0,15.0,30.0,2,2,3,223,7.0,Loyal
15805,21,251,4256.749999999996,204.0,-44.550000000000004,16.5,3,4,4,344,11.0,Can't Loose Them
15807,44,41,903.6699999999997,60.48,-9.95,20.4,3,2,3,323,8.0,Champions
15808,5,664,14524.06000000002,350.4,-21.9,15.299999999999999,4,4,4,444,12.0,Can't Loose Them
15809,91,24,463.6700000000002,295.0,-295.0,15.3,2,2,2,222,6.0,Potential
15810,22,81,1579.3699999999994,139.5,-10.14,16.35,3,3,3,333,9.0,Can't Loose Them
15811,1,177,1671.8999999999994,93.6,0.95,7.6499999999999995,4,4,4,444,12.0,Can't Loose Them
15812,71,85,3385.0299999999993,457.92,-15.299999999999999,10.5,2,3,4,234,9.0,Can't Loose Them
15814,29,26,689.11,81.12,6.959999999999999,19.125,3,2,3,323,8.0,Champions
15816,178,12,93.30000000000001,50.849999999999994,-50.849999999999994,8.55,1,1,1,111,3.0,Require Activation
15817,56,152,2766.399999999999,68.0,2.2800000000000002,15.299999999999999,2,4,4,244,10.0,Can't Loose Them
15818,224,11,340.5,145.0,9.9,15.0,1,1,2,112,4.0,Needs Attention
15819,67,141,2005.83,35.400000000000006,-10.0,15.0,2,4,4,244,10.0,Can't Loose Them
15822,129,39,892.4399999999998,63.2,-19.8,23.8,2,2,3,223,7.0,Loyal
15823,8,158,3874.620000000001,106.2,-2.95,19.799999999999997,4,4,4,444,12.0,Can't Loose Them
15824,89,26,890.9399999999997,67.5,15.0,22.5,2,2,3,223,7.0,Loyal
15826,199,52,933.7700000000003,63.900000000000006,-10.2,15.0,1,3,3,133,7.0,Loyal
15827,8,133,1789.480000000002,71.6,-17.4,14.850000000000001,4,4,4,444,12.0,Can't Loose Them
15828,11,74,1108.8199999999997,51.0,3.3,11.91,4,3,3,433,10.0,Can't Loose Them
15833,373,5,80.4,19.5,12.600000000000001,17.85,1,1,1,111,3.0,Require Activation
15834,8,107,1515.3899999999999,29.849999999999998,-19.9,15.0,4,4,3,443,11.0,Can't Loose Them
15837,121,28,385.03,30.0,5.04,14.925,2,2,2,222,6.0,Potential
15838,3,45,40053.35,15818.4,-280.8,330.0,4,3,4,434,11.0,Can't Loose Them
15841,22,46,1507.3999999999999,118.8,-10.95,20.4,3,3,3,333,9.0,Can't Loose Them
15842,24,28,528.7500000000001,76.32000000000001,-9.899999999999999,17.625,3,2,2,322,7.0,Loyal
15845,172,45,622.7800000000001,51.0,-27.0,15.0,1,3,2,132,6.0,Potential
15846,21,29,107.01000000000002,8.75,0.95,2.95,3,2,1,321,6.0,Potential
15847,64,26,433.3,63.75,6.25,14.925,2,2,2,222,6.0,Potential
15848,257,35,139.94000000000003,16.95,1.25,3.3,1,2,1,121,4.0,Needs Attention
15849,232,1,-5876.34,-5876.34,-5876.34,-5876.34,1,1,1,111,3.0,Require Activation
15850,12,237,819.8700000000005,19.9,0.21,2.55,4,4,3,443,11.0,Can't Loose Them
15851,162,8,109.72999999999999,39.0,2.03,6.275,1,1,1,111,3.0,Require Activation
15852,162,11,96.55000000000001,25.5,0.55,8.5,1,1,1,111,3.0,Require Activation
15854,12,118,2609.159999999998,297.0,0.42,8.5,4,4,4,444,12.0,Can't Loose Them
15855,112,15,340.48,70.80000000000001,4.35,11.25,2,1,2,212,5.0,Promising
15856,1,519,17643.77000000004,326.4,-92.65,19.799999999999997,4,4,4,444,12.0,Can't Loose Them
15857,66,10,273.47999999999996,61.199999999999996,10.08,13.200000000000001,2,1,1,211,4.0,Needs Attention
15858,3,294,2479.019999999998,60.0,-25.5,5.9,4,4,4,444,12.0,Can't Loose Them
15859,68,22,438.4599999999999,51.0,10.08,15.9,2,2,2,222,6.0,Potential
15860,4,226,1528.0,38.25,0.42,5.1,4,4,3,443,11.0,Can't Loose Them
15861,92,257,1217.6299999999999,86.25,-6.8,3.75,2,4,3,243,9.0,Can't Loose Them
15862,9,434,2095.4100000000035,29.95,0.42,2.95,4,4,4,444,12.0,Can't Loose Them
15863,253,61,289.85999999999996,31.200000000000003,0.65,3.75,1,3,2,132,6.0,Potential
15864,17,3,244.44000000000003,152.64000000000001,12.600000000000001,79.2,4,1,1,411,6.0,Potential
15865,49,87,1353.7899999999995,67.8,1.25,12.600000000000001,3,3,3,333,9.0,Can't Loose Them
15867,5,605,5177.0599999999995,175.2,-33.75,5.9,4,4,4,444,12.0,Can't Loose Them
15868,219,4,94.53,53.1,10.08,15.675,1,1,1,111,3.0,Require Activation
15869,262,20,174.02,26.55,1.25,7.574999999999999,1,2,1,121,4.0,Needs Attention
15870,32,71,508.5199999999998,79.9,0.85,3.75,3,3,2,332,8.0,Champions
15871,73,5,33.099999999999994,9.95,1.25,7.95,2,1,1,211,4.0,Needs Attention
15872,14,87,434.7499999999999,51.0,0.21,2.95,4,3,2,432,9.0,Can't Loose Them
15873,128,9,138.23999999999995,83.52,-79.2,27.36,2,1,1,211,4.0,Needs Attention
15874,23,233,6804.330000000004,590.0,-19.049999999999997,17.700000000000003,3,4,4,344,11.0,Can't Loose Them
15875,282,25,111.71999999999998,15.0,0.42,2.55,1,2,1,121,4.0,Needs Attention
15876,45,11,1449.1399999999996,417.59999999999997,39.8,90.0,3,1,3,313,7.0,Loyal
15878,197,51,330.7699999999999,59.400000000000006,0.85,3.3,1,3,2,132,6.0,Potential
15879,40,183,1157.3,107.8,0.42,3.75,3,4,3,343,10.0,Can't Loose Them
15880,5,106,313.28,30.0,-30.0,2.1,4,4,2,442,10.0,Can't Loose Them
15882,4,54,953.5499999999997,75.60000000000001,-21.0,12.715,4,3,3,433,10.0,Can't Loose Them
15884,68,16,243.75000000000003,141.60000000000002,-5.95,8.2,2,1,1,211,4.0,Needs Attention
15885,19,104,1358.22,127.5,-102.0,7.5,3,4,3,343,10.0,Can't Loose Them
15886,52,50,871.78,66.0,1.25,13.15,3,3,3,333,9.0,Can't Loose Them
15887,42,37,1027.15,78.0,10.08,18.6,3,2,3,323,8.0,Champions
15888,36,27,260.85,38.25,1.1,5.9,3,2,1,321,6.0,Potential
15889,5,308,1348.96,39.599999999999994,-7.5,2.95,4,4,3,443,11.0,Can't Loose Them
15890,30,10,535.65,159.9,10.2,25.375,3,1,2,312,6.0,Potential
15892,305,38,128.20000000000002,25.5,0.42,2.525,1,2,1,121,4.0,Needs Attention
15893,117,1,305.28000000000003,305.28000000000003,305.28000000000003,305.28000000000003,2,1,2,212,5.0,Promising
15894,5,38,156.73999999999995,19.8,0.55,2.525,4,2,1,421,7.0,Loyal
15896,260,1,-1899.67,-1899.67,-1899.67,-1899.67,1,1,1,111,3.0,Require Activation
15898,3,616,4149.67999999999,39.75,-32.45,5.9,4,4,4,444,12.0,Can't Loose Them
15899,4,4,56.25,20.0,9.899999999999999,13.175,4,1,1,411,6.0,Potential
15900,49,80,539.3899999999999,66.0,-9.9,3.3,3,3,2,332,8.0,Champions
15901,87,57,320.34999999999997,30.0,-9.9,3.75,2,3,2,232,7.0,Loyal
15902,16,18,145.01000000000002,20.16,0.95,5.85,4,1,1,411,6.0,Potential
15903,14,44,3733.480000000001,180.0,-39.8,96.30000000000001,4,2,4,424,10.0,Can't Loose Them
15905,179,22,114.69000000000003,12.600000000000001,0.95,4.845000000000001,1,2,1,121,4.0,Needs Attention
15906,10,56,946.1000000000004,50.849999999999994,-16.95,12.75,4,3,3,433,10.0,Can't Loose Them
15908,126,41,764.5699999999999,575.2,0.85,3.75,2,2,3,223,7.0,Loyal
15910,36,361,1449.62,51.0,0.42,2.95,3,4,3,343,10.0,Can't Loose Them
15911,84,261,1401.5500000000013,39.6,-280.91,4.949999999999999,2,4,3,243,9.0,Can't Loose Them
15912,72,76,810.0800000000002,148.5,0.85,5.9,2,3,3,233,8.0,Champions
